uid,name,risk_threshold,repair_time,use_duration,initial_duration,next_duration,repair_skill,json_law,machine_id,phm_module_id
dev:d6c939686bb74e94831ccc2659aa9ea4,Dv15,0.01,1.0,3736,3636,3746,R15,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:3886ee5f439e47a5ad1295a091bd6f54,phm:45cd13af3c554ba99c4ccc72c6833aa1
dev:d6c990d337e44f8babaa8f88c5b33c57,Dv5,0.01,1.0,3294,3204,3304,R5,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:f710de23efd041ed9ae4b2f33d65752d,phm:bb733205232c47f5bcd15881a50d3ec5
dev:d6ce3c16d7f24017b661a6c2f193e419,Dv15,0.01,1.0,3964,3864,3974,R15,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:6e67309e240f42609ba40c16b07e19f7,phm:6da1d0ce6f5d458095c8ac088df9c1d2
dev:d6d9cad2055c4c1f9125eb317b10915f,Dv15,0.01,1.0,9183,9088,9193,R15,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:cbf63f30da534d8fb68b791b6f59121c,phm:397d58aa20e24daea062a3ff42ad7608
dev:d6dbe26741b5416d8d1e9822358a4cb6,Dv10,0.01,1.0,0,1384,105,R10,"{""name"": ""norm"", ""params"": {""loc"": 336, ""scale"": 120}}",ma:5a758e9ec60c4be7bbab72fc60a9a543,phm:2c8695e5ab7043c4988aa217b6507b13
dev:d6dc42c2009e4038ac55a6d06e13c403,Dv13,0.01,1.0,0,41816,90,R13,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:c2abc5a85a29480a9520c3d89b350069,phm:614809dff72d44b79c7547b8873482ac
dev:d6e2c44ac1a841b2ade43f30ea6159a8,Dv13,0.01,1.0,5594,5504,5604,R13,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:09745feb49ed4cae8b6812e1ffa3dd4a,phm:fdb79af31efd4c3daa7abcbd57280771
dev:d6e69663da174d408302e28679d31dcc,Dv11,0.01,1.0,4650,4560,4665,R11,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:9d14566d6fc141e29a2cf188e1424353,phm:1649c175a87d49169c61e9026c40b8f5
dev:d6fa63e7b9724da69957f79295bb5d28,Dv8,0.01,1.0,1846,1756,1856,R8,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:d920c4c11acd43549b995134d60a4f33,phm:2c9b1d1bc6aa48d49f8db6624cb713a1
dev:d6fb1026f3ef4a0b816d6d1f2ca15fa3,Dv14,0.01,1.0,4144,4044,4154,R14,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:2a0d9da8684d42419c57e04ac3a2a029,phm:9be0de36d2bd4d36ad326e96825d869f
dev:d70a6b86b0d349bc89f67f2651364045,Dv9,0.01,1.0,3111,3016,3126,R9,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:8d4285758b0147948defff72fe1a08cf,phm:bcf9c0164f1a4470b55175b2f037125a
dev:d70f0b5aa32d496993f57ccdc160bdc6,Dv14,0.01,1.0,3718,3628,3728,R14,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:184a20930f90457e98bac3ef6d2fc80d,phm:bf0a27c058c2437eb30d85ccb367a073
dev:d714a10b736a47db8cfa2b8a94868d2c,Dv4,0.01,1.0,2367,2272,2377,R4,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:b658481070374ea486065b4a976f304c,phm:38b097f314df43ab936866fce193a140
dev:d722d497949d470598c2805510f036fc,Dv4,0.01,1.0,7956,7856,7966,R4,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:4f1dc81690dc408fab056e1a1a6733bb,phm:98d9b67150654eb7a69eb323c6e5d6eb
dev:d72a68e308da4d93be24b72bbd0a2ffb,Dv3,0.01,1.0,3283,3188,3293,R3,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:b4f1aac7d1444e3f815804361ee1d6aa,phm:a9c0191fa34f4e5fa6f653effbddebdc
dev:d742782376f84aa68cdf38a99893e968,Dv5,0.01,1.0,864,764,874,R5,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:4e542bfb9ffd487490f5cd21d339870c,phm:1d6a219a1dff41efa6cd04d7a5682cf9
dev:d749c99c4393436384370dbf16dd5f9d,Dv2,0.01,1.0,5455,5360,5465,R2,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:5f753a5f2a9346e3a59d707bf9652770,phm:a2c26661911b477ea92e3bdd7336d858
dev:d7557c5cc81b46e4893739b1dde6e7c7,Dv10,0.01,1.0,0,9052,105,R10,"{""name"": ""norm"", ""params"": {""loc"": 336, ""scale"": 120}}",ma:56e328059c2245c588c941d0b52f7638,phm:6e8e6dc4c79b48678fe38472b642bb02
dev:d75898a917ae4e84b65437b14418863b,Dv11,0.01,1.0,1119,1024,1129,R11,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:7ebe5cff01174a65b8c80176842e64fd,phm:28b790a40cf7436e902818149a0857c0
dev:d75bf7d2c61f4db8be7ebecc714b95d3,Dv8,0.01,1.0,9183,9088,9193,R8,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:cbf63f30da534d8fb68b791b6f59121c,phm:397d58aa20e24daea062a3ff42ad7608
dev:d75f232f50ec49e5b622a98c47196167,Dv3,0.01,1.0,1574,1484,1584,R3,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:761d730fb52148c490c9f778a19955b5,phm:48f928d2b80c4eafb22fbca3d3eadf0e
dev:d77134e3cb724524be2b4605a61297c8,Dv14,0.01,1.0,4384,4284,4389,R14,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:97cffdb0e35c4c0a9a52f1a1755f180c,phm:e930aaf8052d4a07b6f1d01a48043c02
dev:d790fb898f294b04b8028acfe23611a2,Dv6,0.01,1.0,3788,3608,3808,R6,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:932a74ac0bc44c55be7e7c4af9aec719,phm:cc7b9e8ea8fe48b28b8355f88a2b32ac
dev:d79d10b566994204abb2fd7ee087f3e8,Dv12,0.01,1.0,0,41520,100,R12,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:f9af8623d94046c88611da69ad2d3f50,phm:6e467df0946b485a8be1bf668ca55cfc
dev:d7a580c171e244b69fea0be554d6a1f0,Dv14,0.01,1.0,1662,1572,1672,R14,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:4aefbd91b1164dc48666d55595900658,phm:230ac028bee84d6e865c25e68be3b09d
dev:d7b30dd032b548a6ab553bb25478e1d7,Dv2,0.01,1.0,895,800,910,R2,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:7d20d54d9cee4e0ba5381b66524a5a21,phm:014c2f588f0b4b0c808e8e17ac7b2304
dev:d7c60507e9df496c84dc05f6b6b9b575,Dv13,0.01,1.0,2119,2024,2129,R13,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:98fa49624a574bc8831929efb32eb54d,phm:87d32ba1bd9042699aa4a8f6ec33365c
dev:d7c8a995d9e04aee90a472ce1004fb68,Dv9,0.01,1.0,1267,1172,1277,R9,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:9578970473f34ac88ae718b31d9bad20,phm:9d2219a4b9b248899b97dd338f2a5a80
dev:d7d69eb227074e96a5e2bae279a78216,Dv3,0.01,1.0,6139,6044,6149,R3,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:7c1a4a0282b041bf953262ad410d7145,phm:de49be9ee49f4e15b4d87d8a3dbcb9a1
dev:d7e2d9fa7c0e4fc98309da3e586e7615,Dv5,0.01,1.0,4913,4808,4918,R5,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:481bb798bf144caf9d51ce7ddc183624,phm:831f038eacd24da8adfa28f2a0187e10
dev:d7e5a5ad144f4f6f8f86cfe4b1a557c2,Dv8,0.01,1.0,8956,8856,8966,R8,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:c44fbdfe83f44e28a1a73f41fd3de991,phm:bdc255414d6b4cb9b3c96e5c64d29e38
dev:d7ea858da73041fab127f0e7ce49f6fb,Dv4,0.01,1.0,3952,3852,3962,R4,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:7dc87375cc5243da8ab4a7b781f95998,phm:d6f827fe7ee2432e8694a01f3538633e
dev:d7ebc15c04764fe588fd761218ee3e66,Dv13,0.01,1.0,0,9576,105,R13,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:6909dc0adf1e436a930cd0e69fd6acac,phm:97c34440f3874d1cbff465e6508c2b1b
dev:d8006617b1e443f3bb9b6159a5b841d6,Dv1,0.01,1.0,792,692,802,R1,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:8b6c8af5c36842f792ce35de221de429,phm:db4840fb291b48e4b86af7e034c48fa1
dev:d805d78567c7448ab1a9e3ee0961f521,Dv12,0.01,1.0,6467,6372,6477,R12,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:dfaaa435f1824200951e453b5b693473,phm:e996030fc28248b9bd376d6e75e135ba
dev:d81194dbbad34838a4f1690044cb683b,Dv6,0.01,1.0,6748,6548,6758,R6,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:8d46d474e8d4424884db0639db108b47,phm:0d813f1d61474587b51ea455e840127a
dev:d81e5e82250546e1a0b36ab85bc8b464,Dv4,0.01,1.0,3099,3004,3109,R4,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:4f63336a69ae467598d5f2d931f545aa,phm:5af251377c86418f8a09fb5d3c75515f
dev:d8349001fdb24713a18c08bd59d6b55b,Dv12,0.01,1.0,3459,3364,3464,R12,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:5ceb957edc5d454d83f843cdbd8049e6,phm:d98dc597e64447418e82188567079e24
dev:d83f17f8677749de8fa57045f22d7fdd,Dv8,0.01,1.0,0,10796,100,R8,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:c65667d4cac048e1ba12679d67f282ba,phm:873433f83ce947efa7ee906fd6878982
dev:d8452fa7a9634a928ebfcae62f7167cb,Dv9,0.01,1.0,1344,1244,1359,R9,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:e59d3472f6f9455cba8405c41a257f50,phm:70f7505a8794472e94e8a0fdea015324
dev:d85191cea09a4c29b73a8b462ef16a40,Dv10,0.01,1.0,0,7732,105,R10,"{""name"": ""norm"", ""params"": {""loc"": 336, ""scale"": 120}}",ma:29258f1452da4fde94a6564992d35674,phm:6fe3483ea37e44249e589bc5c7cf83a6
dev:d85924bd2a094552bc3fd12ff1449f32,Dv14,0.01,1.0,407,312,412,R14,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:15855708e3ca4a7e9aba7040c6c43ceb,phm:c28e2557ab684a8cb9056cca01f150a5
dev:d85ab59040c14fefb171fd01751b7166,Dv5,0.01,1.0,2820,2720,2830,R5,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:a247a6716caf4a8e819af9f9494eea91,phm:7f372491aa3b4c29976012780188e210
dev:d863324ffb6e484c87854c8a477ce4ea,Dv1,0.01,1.0,434,344,439,R1,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:8915d6ce0ff447de8075877d1177e525,phm:606c53a9ca5c4b528e7d0cc263db5087
dev:d8643c472e604e01acb70f4bb7a0c483,Dv1,0.01,1.0,100,0,105,R1,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:ca667212712c45f19a226f5946609ea4,phm:0f9c2bf3e0d34180b4fa375a8086ebde
dev:d8658589524a4111a9ebb186c28ce3ac,Dv11,0.01,1.0,6956,6856,6966,R11,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:fbae10c022e24365a2342720876cda7c,phm:0728496176734563a389036ceb8eb62f
dev:d8728f875a03407496209e44c261a57d,Dv10,0.01,1.0,0,8236,100,R10,"{""name"": ""norm"", ""params"": {""loc"": 336, ""scale"": 120}}",ma:801c5b7b81094f9283f790597e7c88cd,phm:3a51a9dcb0a94a41bd017b0980696a7f
dev:d875e1383a9f4824a9248a0cd3b33f90,Dv15,0.01,1.0,2407,2312,2417,R15,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:507eaebd2502459bbc1a7da9e3aa0ad0,phm:76345a22b09846f5987d0d8dcf78245f
dev:d881abe6a0e24c238c63feb7dc871abf,Dv9,0.01,1.0,1568,1468,1578,R9,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:4b0f5171c7f6439381529c3f107fa489,phm:316fe1895af14233b693ede3dbe3560e
dev:d89a7597dc7d4eb2b2db18cf73bbe146,Dv15,0.01,1.0,8336,8236,8341,R15,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:801c5b7b81094f9283f790597e7c88cd,phm:3a51a9dcb0a94a41bd017b0980696a7f
dev:d8a42e1341114a4083af5065a8f9fd98,Dv15,0.01,1.0,7300,7200,7310,R15,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:8d23a529df874adda122c441d825fbac,phm:210c63d2a2264628a080334ba7fc9941
dev:d8ae8154ebf347b5b4c6732f4764bdeb,Dv14,0.01,1.0,6984,6884,6994,R14,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:e464694ba8bd466fabf02b428641df00,phm:233c028f43d34ef683cb888083113cd2
dev:d8b5b6cfec334d5db0cf482081da30bb,Dv2,0.01,1.0,4978,4888,4988,R2,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:2a9316081cd54408934e9d03950d11ba,phm:e852ef5729e34bc096e590b9ec0f2e3d
dev:d8ba6a00a3e94f47ae943a2cc7af7a3d,Dv1,0.01,1.0,706,616,716,R1,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:6fb4bf73116743e889dd558249cae8f5,phm:9204547405a74107a3930a479567772e
dev:d8c47a176f2d40d4bd91cc6be1279727,Dv3,0.01,1.0,4370,4280,4380,R3,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:12cb8e3fde7044309ce174c774d02057,phm:362265d5183f407b9f7ee67a68190a0f
dev:d8ce96ca140642b497b6a65dd34868e1,Dv5,0.01,1.0,3778,3688,3788,R5,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:000da5952b344c2bb7d6b2a6a11723f0,phm:7c21f5b44eab437dbbad52d7e389679d
dev:d8d730531fcf422db54010352eded3c7,Dv3,0.01,1.0,2147,2052,2157,R3,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:b36c6dac198742538fa3f1596236f728,phm:db8ca16f16c74a71ac2eb85e21d437de
dev:d8d8f053c5d640d0a5e5efe7ca5b3e5a,Dv15,0.01,1.0,2462,2372,2472,R15,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:616f614b5c7447bdb0265ef2e861e012,phm:cf708b8eab1a406eb1227b20dff6a259
dev:d8e13780a10f496f996a85858208cf35,Dv10,0.01,1.0,0,5064,105,R10,"{""name"": ""norm"", ""params"": {""loc"": 336, ""scale"": 120}}",ma:8a501d6771df4aac9bf0aa0ce77011c3,phm:9b1c2af9a1074b3caf6a1a52fa4a3909
dev:d8eabec20b504f259b8423e1aef4d19c,Dv14,0.01,1.0,990,900,1000,R14,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:4aeda42d003a408e95e9605eee473c7c,phm:6a3c79f950af40169e564a620045e21b
dev:d8ee0feae68c414a89b48f1cc08146d2,Dv7,0.01,1.0,1286,1196,1296,R7,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:1c647b1d29ee42db95aec8f5f26e54cd,phm:49fab90c064c4f35b50588c8f9c40956
dev:d90b0871c9634f7f9bb99f037b3b39b5,Dv12,0.01,1.0,1927,1832,1937,R12,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:f6b1d61efd86471fa862e51b443f7bdc,phm:1e366f68e723447f822c3bfe05cbee71
dev:d915024599df451c9f2c0efa9537ef77,Dv7,0.01,1.0,5498,5408,5508,R7,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:1e4504faf1394260a9e83fcb18cd7724,phm:c0ff179f86d84c0e8fbb2d7c7cc2051e
dev:d91f13eafa8b476eaf0542c7f60ee103,Dv4,0.01,1.0,6272,6172,6282,R4,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:f9f3ed29270e4949b4e2a9de03d1a7aa,phm:d5da287002c643c78175d100cb8f885b
dev:d93148c2c81a41c59105c36b44f810e8,Dv6,0.01,1.0,3094,2884,3104,R6,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:86ffc6bc4b314c7e980a1b168c57c3fc,phm:7e2ef29c229449c49a11c2e5659e110f
dev:d93f7792c4ca4be48162327c53f5b93e,Dv9,0.01,1.0,312,212,312,R9,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:a856586485874709a0fd17a316aa5080,phm:37d80cd9f94644eba30bf56e93ca41e6
dev:d94a74375f6b435d845ff9c6ea32e4c6,Dv3,0.01,1.0,4002,3912,4012,R3,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:0310fc93b6cd476fb9479bb482e6406e,phm:148c57f02fef4209a9009a778533aed9
dev:d96d283d4664497e928a70f5c4c91a55,Dv11,0.01,1.0,8575,8480,8590,R11,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:ab33f44fe7274c0fa9e1da6b34be21de,phm:36d245bca5e04065bb300b948834b4f2
dev:d9724dba08a049edb5a149575710f603,Dv10,0.01,1.0,0,7592,105,R10,"{""name"": ""norm"", ""params"": {""loc"": 336, ""scale"": 120}}",ma:8cd298d1c77b4a98a4b29bea8dc1437d,phm:959e0219318e4fd48724910635d9fd8a
dev:d985d9c606a8430b98aedfc4a79b8ac7,Dv15,0.01,1.0,4156,4056,4166,R15,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:ddba634fd3a847809f0bf76d190dea1b,phm:08ece1b1ae364d52836538c7383a74a2
dev:d98b239eac254b85b8655a51c757543c,Dv6,0.01,1.0,1992,1792,2012,R6,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:ce41fd490cf64e00b2e0e9b47c88596f,phm:86c749d3fd164b078ed1f67de4b39ff7
dev:d9bcf4dbd66d46c198cbfab150ffd6f7,Dv7,0.01,1.0,95,0,100,R7,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:fb10484c590e4eff8642ad2563a6aab0,phm:89d28ea3546d4bd09bdb7f70a28d0939
dev:d9c86999a1784006a28f29dc2e6e8b8b,Dv7,0.01,1.0,6648,6548,6653,R7,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:8d46d474e8d4424884db0639db108b47,phm:0d813f1d61474587b51ea455e840127a
dev:d9da5cc6b3654930b461a11d1002f31a,Dv1,0.01,1.0,1119,1024,1129,R1,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:7ebe5cff01174a65b8c80176842e64fd,phm:28b790a40cf7436e902818149a0857c0
dev:d9e9116631d342a2aef3a1b8a7714d76,Dv10,0.01,1.0,596,496,596,R10,"{""name"": ""norm"", ""params"": {""loc"": 336, ""scale"": 120}}",ma:cb0de95be39f4cbdbcd8849a320244ab,phm:d1ddce83fcd6452c8a9283b29e439e6c
dev:d9ecfa6369e042b8b2696cf07d163200,Dv2,0.01,1.0,0,10396,105,R2,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:fd838edc9308430280d28937903da79e,phm:be53a1b6d91b424e955b639cbc348382
dev:d9f7c2b659cd452b9f3963e16ef4b3c7,Dv13,0.01,1.0,5084,4984,5094,R13,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:f632db3afa92455c83c3b9d223032ada,phm:32257d4d754540939c1d26f2deb4bd63
dev:da001f1b301342f89814004b5963eb09,Dv7,0.01,1.0,4370,4280,4380,R7,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:12cb8e3fde7044309ce174c774d02057,phm:362265d5183f407b9f7ee67a68190a0f
dev:da0777f5ace949808c1cfebd4020c93a,Dv7,0.01,1.0,3582,3492,3592,R7,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:74faba6170554da5b466337b9be1ca49,phm:ff459ff7acf54dbfb223eacd2d3dde48
dev:da0d7fc90929443bbf9eb9bb716fa882,Dv9,0.01,1.0,5498,5408,5508,R9,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:1e4504faf1394260a9e83fcb18cd7724,phm:c0ff179f86d84c0e8fbb2d7c7cc2051e
dev:da14da7fcc0240eda237204c090ba6f0,Dv13,0.01,1.0,4650,4560,4665,R13,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:9d14566d6fc141e29a2cf188e1424353,phm:1649c175a87d49169c61e9026c40b8f5
dev:da1956c0d3a34882acda648743499a64,Dv7,0.01,1.0,6008,5908,6018,R7,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:23850bf4ec3a4e17b10d00ee65f8fb83,phm:f721a849411d48a7a41d904c07e8c1ac
dev:da1bbdca2a62485eb154995a8590425f,Dv11,0.01,1.0,8953,8848,8958,R11,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:5b1909a1342f4023bdd14f14c260ad82,phm:fc9a77e717b64f34898a3c47a56290f3
dev:da1c042e5b1c42eca65b3b8a43391a8f,Dv14,0.01,1.0,5240,5140,5245,R14,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:48913faeb333486b83d1eff0e25fb266,phm:fb1d71b4da1c4f5c988953fce3c4779a
dev:da31cea69af446d29d72324bed021db0,Dv9,0.01,1.0,6016,5916,6026,R9,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:4f9749c67fee4625bac2b10a07f8c811,phm:ad91dbbdadb54ca79e47d968fd81f3c3
dev:da38873194b34e79a84490e2fd033124,Dv10,0.01,1.0,0,1232,100,R10,"{""name"": ""norm"", ""params"": {""loc"": 336, ""scale"": 120}}",ma:e30501d221804d91a438887b2a7957cb,phm:326f59cba44d483eb01cca12730af6cc
dev:da40735ab8e042f5a53d38a87291d0c6,Dv1,0.01,1.0,1511,1416,1521,R1,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:3bf0e46d61264c149b9afc145572f56f,phm:d3dee8beddb54b84b5d7eb1388bb50a0
dev:da49266776c84d759262c9cb9557e10d,Dv14,0.01,1.0,7619,7524,7629,R14,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:94586941b3cd40aa894b94d9a96530d2,phm:44677f927bb84f71a21aaad3b3db2ba7
dev:da4ad1987fba411db91ebda68c9fb667,Dv9,0.01,1.0,5755,5660,5765,R9,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:8effb2ca1a7b4fc2b673fd63ae125e6c,phm:7f71b3c0ed7045c0bcdfc696afa20b63
dev:da4b01fa42e54812a6590da42e98fd28,Dv2,0.01,1.0,382,292,387,R2,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:c948e83750394b66aa0b8927ad082b61,phm:4bd618efc0dc4d49abb20761b4ffa20f
dev:da6a226d94dc4285b7278a3ac24137a1,Dv15,0.01,1.0,1798,1708,1808,R15,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:67c50035a11248169de812e1b752552a,phm:b69f24727d8b41a980fd4d96484d9e18
dev:da72c4b0b4d849009267ec7873edf1d3,Dv11,0.01,1.0,95,0,100,R11,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:b6f0e3e396794ac697d595d2f23477c7,phm:f34d815c9d11421fa7df96d4d334c245
dev:da73a740201a4598a43b6676ba2caa91,Dv14,0.01,1.0,5048,4948,5058,R14,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:5e8375dd12f04032a536695e91a2cfe3,phm:0ee3e403cf394cf8a263aac0d7cb81f8
dev:da74ae2452a74c4c8a56c2d506266cda,Dv15,0.01,1.0,7199,7104,7209,R15,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:36f3917344854af5ac4dadb9ce936ea1,phm:c400bce656d4424da3e4ec01367a42ab
dev:da795f39342d49998aa1f4ae7d2364b8,Dv1,0.01,1.0,1359,1264,1369,R1,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:39d70c8a1b0e4542bb0619453077025e,phm:042ebf0f3999444b9cafb5415adb1db0
dev:da91b58e1178421b9ccf4140ef24d135,Dv9,0.01,1.0,4964,4864,4974,R9,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:1334a58246704e94a158dcd91633669e,phm:7ce390c9d3c14483a6a2a38cb93dffd7
dev:daa217383b80464da1e674a43940e6dc,Dv1,0.01,1.0,299,204,304,R1,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:c0dbb3cc9f6d499b9adac5a793d3eb7f,phm:a52351cf0f1b421ebd4b778a05cc2f3d
dev:daaffb4363844b6da831845c829b0270,Dv12,0.01,1.0,9284,9184,9289,R12,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:44446d32b24b4caea79ccbd7841ebc7f,phm:34cb60af6c364193b39c47ad38a1c7af
dev:dab2101d4dba4c1cb97efe65d64cbb47,Dv10,0.01,1.0,0,2000,95,R10,"{""name"": ""norm"", ""params"": {""loc"": 336, ""scale"": 120}}",ma:b1dfe676617641dd91b44959f659045b,phm:3d7b6b13ccd24971900413520ff2e8e6
dev:dab3fe9600a6428cb46f8cd915883016,Dv12,0.01,1.0,2219,2124,2229,R12,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:ed3bf1273ccf4caca17bb6bc44570211,phm:b8ae9aaa3f1b4c28ada90a5cf299e310
dev:dab5ee941b1a4028af3e1e67d9f59090,Dv1,0.01,1.0,8956,8856,8966,R1,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:c44fbdfe83f44e28a1a73f41fd3de991,phm:bdc255414d6b4cb9b3c96e5c64d29e38
