uid,name,risk_threshold,repair_time,use_duration,initial_duration,next_duration,repair_skill,json_law,machine_id,phm_module_id
dev:149aa8b3bf514676b95b14b81df77e84,Dv11,0.01,1.0,6419,6324,6429,R11,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:3ca0cfe1fdc64fae80f48d1cf0527967,phm:d38e6f00c7d046eeb1cbb42ce7b93776
dev:149bf9ffc8c14ec084187c2ddffca6fa,Dv9,0.01,1.0,5244,5144,5254,R9,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:4a50577347754591a63b7dfba6e1cae2,phm:9efb3348714e451c8efdd5bdbb1f5106
dev:149c31c5b6564801b70e2b269ea6e00e,Dv11,0.01,1.0,9152,9052,9162,R11,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:e52151b173104c37ada2be05f07cd3cb,phm:62ef05153568404a9312223e31b81804
dev:14a8f60510cc4fc7a423402bba154ec6,Dv2,0.01,1.0,415,320,420,R2,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:489237554a414486b760cce146753065,phm:983d67b150084ebaaf93e0e72c0eba0d
dev:14ac7411a6084bf3aaea5ea73ec6c3d5,Dv8,0.01,1.0,4038,3968,4058,R8,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:fb4246d788dd409193c9d09637c3f684,phm:24a3fd2cc12a4e7c91badb4fe99f9337
dev:14b5f1ba99c947108fbd9b669c1eef92,Dv7,0.01,1.0,4560,4460,4570,R7,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:182970272c0644c7a1de44e85fcb23d2,phm:ea0131731eeb4c2797ca9bfbc5fa44b2
dev:14b69993bb454bdf832e73f20d308dd5,Dv4,0.01,1.0,0,40292,95,R4,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:5f34058f21344792842847e3cef4936c,phm:e11f42a5b46f401aa2d849fc3ffb3f8a
dev:14bdf20c87a740578f7bec757d6a440c,Dv8,0.01,1.0,3582,3492,3592,R8,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:7da0eb3102f245efbf6f78a8ef9c2ec6,phm:db4c75022ae04b729a0056454296b06d
dev:14bf770e042c44c4bb53cc81d086f555,Dv15,0.01,1.0,1618,1528,1628,R15,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:60009ac31ccc465ea33cdfdfd51f0986,phm:785aa2e3a1e44257b0158c6342c09726
dev:14c9a04f08b844b593609a7ddbd4eb55,Dv14,0.01,1.0,696,596,706,R14,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:3f5d55b1324f48109fb5879182c6c900,phm:62a47bff129b4d9a87c1f4de31bacd8f
dev:14d2ea0c7d4c4dafb3c15adc550b1f6f,Dv13,0.01,1.0,4844,4744,4854,R13,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:78635f0f149149fda2401009ac0f5790,phm:762040c61c804a88aa024b9404699214
dev:14ef471872284b7281b371fa41c8f0e1,Dv1,0.01,1.0,6363,6268,6378,R1,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:a075aad079dd4368913ea23b4a05fea1,phm:0d9fadfbb10549d1ba752a0d78ecbd50
dev:14f20bc097fb4b299e9a7528b84fd907,Dv8,0.01,1.0,3455,3360,3470,R8,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:ff3bce84889e4f9b8bdb48f5c5dfb572,phm:c98bc719573c474d8e3cfd749471783c
dev:14f4e4f9b1de4f5e8ffc3f9a233b70e6,Dv13,0.01,1.0,2996,2896,3006,R13,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:3c5bd9f9e10047c581676747b3e3ef65,phm:5445cbda6c754a7db52122693fbbe691
dev:14fc73ae8e244eb3a895717af2e562b4,Dv7,0.01,1.0,3040,2940,3050,R7,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:d2934cc7d8964b4bab5c71a9a01bf46c,phm:57b3414eaa2c4d9e95ba970b723b2f37
dev:150ce1c741a6424b9050a5b3eb076757,Dv14,0.01,1.0,4650,4560,4665,R14,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:65e2face6e14421d8f76fc07a709199e,phm:d0d8f08caf564d6a9bd31d5e3a9437ab
dev:1513824172604225933caa9a739a3b3e,Dv2,0.01,1.0,1662,1572,1672,R2,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:d3e9dd128d14422b9c887c6bc5f3615c,phm:0cfd89837ded4ba8a4697c0b2e8b57ee
dev:15182b937b4b46e3af1a67fe011ee9c8,Dv9,0.01,1.0,3351,3256,3361,R9,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:aea4916f5cf84ea280998a569d31f3f0,phm:d5b5ee59645241179a09f9a82a5e1054
dev:153af58c2b954b27a920dc3436ae9eb3,Dv10,0.01,1.0,0,4356,105,R10,"{""name"": ""norm"", ""params"": {""loc"": 336, ""scale"": 120}}",ma:ab21916ee5d64552b340522cfc55d90e,phm:fbd17032a4944b098a9191a87446a99c
dev:154e01026ea54e419d148a179ee60259,Dv4,0.01,1.0,4066,3976,4076,R4,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:611fad3c53ee4ad3be69c9b3c49b937f,phm:e001f61c7eb84324aae9e2b5744566db
dev:155042fc091d407d92071afc0b97606c,Dv4,0.01,1.0,1698,1608,1708,R4,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:461cc5d66acd4e6ea3450a244f72e1c7,phm:7f93d48d60c346c0b0a324274342eabc
dev:1558824a5a2543c5b6b97eb13dbfee26,Dv9,0.01,1.0,560,460,565,R9,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:950d87f400ea47218c70fa4d63970b68,phm:53c581fd72884d4c9f561842dc1c3961
dev:1559c88054dc43cfb631f539a21f4165,Dv4,0.01,1.0,300,200,300,R4,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:848e52830280442a8362a88f51dab2fd,phm:78f8f628f03f45e7bcbd4ecdf17cf03f
dev:155c80f59cc847f2b3b1f3486f27790a,Dv15,0.01,1.0,5376,5276,5386,R15,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:b89cbae615e4442a9eceeb2fdc7e1ec7,phm:5a8e8ae9bebc44b991f8503097bcd7f7
dev:155e9764393648629eb6dc3084453fdf,Dv8,0.01,1.0,3994,3924,4014,R8,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:90c50e604f7748c589ee42050c2aad67,phm:9222b0cf3b604282ad5dd6ffd3a397e5
dev:1561c7fe87124d04b25cf3ad8483f704,Dv10,0.01,1.0,0,2532,100,R10,"{""name"": ""norm"", ""params"": {""loc"": 336, ""scale"": 120}}",ma:9772a7f9e14f478fbf0678b449303bfd,phm:a73b4e80a31749e4823bf51575c0cc4c
dev:15732fb71fa945a7b8efa80dd3cd5fdd,Dv6,0.01,1.0,792,612,812,R6,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:a78889d1771e461b9d34ea8795c07f06,phm:ee5b272229524fc1917e78fc49f88934
dev:157a735859a2433c93da37a586fa3b39,Dv10,0.01,1.0,0,5028,105,R10,"{""name"": ""norm"", ""params"": {""loc"": 336, ""scale"": 120}}",ma:e3d88a97098946509066d5c88d12d127,phm:e91c9901c28141ca8284050ce8b82354
dev:15864a81eaaf457d985f4adf1aae1297,Dv11,0.01,1.0,1867,1772,1877,R11,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:682bc2ee129344bd926cfe68de943f4b,phm:bb90c9cf1ab24be591be2b4639208c90
dev:15898e9338bb4c5082c7331dd5a14810,Dv8,0.01,1.0,3840,3740,3850,R8,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:4595d4569b92480bb040110cbdcda1e9,phm:0e15db3782054f2f8ae2b3397c5d9efe
dev:1590b7bac878437ea2144c8517c502d9,Dv8,0.01,1.0,1623,1528,1638,R8,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:36221c8f6a9b4171b1b09d2a1be25228,phm:12ba903965b748ba860458accf8e81ab
dev:15993b445da844af8f5270e2760dd071,Dv2,0.01,1.0,4526,4436,4536,R2,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:15fbd1a0bea44a8cb21c992b8a6dd8f4,phm:f4af9c0817d74979b6f1cb08230961c9
dev:15a02479ca6d45dfadd87e1f5bb9c630,Dv14,0.01,1.0,3155,3060,3165,R14,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:7cf0edc2854c4954956bbf12e85d65d0,phm:35baeadbf01f47438b5c47dce5b26558
dev:15a033101a2d459bb91304e6eeec68d0,Dv14,0.01,1.0,7040,6940,7050,R14,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:5aceb76a2c00415cb58ec3424c624231,phm:bbca15ace51a42978813a7d899bf0fa6
dev:15a3ea19c5794ab0a35bfe2d8773737d,Dv1,0.01,1.0,411,316,416,R1,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:0f1c0292161544ac94df752471126d89,phm:6ffd10bab4e14d4ba0d8251dd180c4d3
dev:15b38e3c99af4626bde8db256124feb5,Dv5,0.01,1.0,90,0,95,R5,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:5620d8a03ad34b439635088f26cc8e2e,phm:6bc52ba44ad54aab93a1f29919321a46
dev:15c0accaa6cb432a83fa4e9dd5ad855e,Dv4,0.01,1.0,3348,3248,3358,R4,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:37b7645afe984e9dbc635cf522137bbb,phm:df25e6707ebe4abfbc554e4339297dde
dev:15c199873b904282b8257e2c81934c6c,Dv15,0.01,1.0,2996,2896,3006,R15,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:3c5bd9f9e10047c581676747b3e3ef65,phm:5445cbda6c754a7db52122693fbbe691
dev:15c3068fcbbd430fa95966b09bffbda5,Dv5,0.01,1.0,978,888,988,R5,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:428757207fe749c7838942e7a1a53963,phm:2159f86a9d3e47eda78a717bab65339b
dev:15c9e08b40c4442cb5811d9fe0177832,Dv7,0.01,1.0,3035,2940,3045,R7,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:11f7c7ca71f44d788797bb3921f80096,phm:e98e4c8712ee43749099c8c84ca7fca9
dev:15cae11222e84c129b0030b1f966cbdc,Dv1,0.01,1.0,1368,1268,1378,R1,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:9639b461876f4e57b2a31057fc178084,phm:55e1ad5822ad48d39c8f27fcf45ce24c
dev:15cd02a4644b4b04bdd9a922836ac06b,Dv8,0.01,1.0,5048,4948,5058,R8,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:05808522638645039815f2e25e362641,phm:dc0e666ea08345cfa34da46b27f91fdf
dev:15daf6a97f454122b480670c042e5171,Dv6,0.01,1.0,3130,2940,3150,R6,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:11f7c7ca71f44d788797bb3921f80096,phm:e98e4c8712ee43749099c8c84ca7fca9
dev:15e328f34df749cdb7f6bb2a9c16f980,Dv2,0.01,1.0,402,312,407,R2,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:776438a046b743c08625fbf15f320f83,phm:7c556e7689234777812ff0ac6fb44ccc
dev:15e7f7e283354cd8aec7094af9c88d61,Dv3,0.01,1.0,0,40292,95,R3,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:5f34058f21344792842847e3cef4936c,phm:e11f42a5b46f401aa2d849fc3ffb3f8a
dev:15f1c1a377d94b5280f52fbda840097a,Dv6,0.01,1.0,608,408,618,R6,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:9bb91f63d1a945b690fdf1bff4933d11,phm:d2c71c097f72430f891aa641ea6df8db
dev:15fed94ecb534a438e6acd6631333030,Dv4,0.01,1.0,5216,5116,5226,R4,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:077c30e8f2174fabbf63ce53d4b6266e,phm:af29d40a5c6a42ac82913722d1c76a57
dev:160a1983ca6343bba8cf947825de9787,Dv5,0.01,1.0,4946,4856,4956,R5,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:a9f33db8097a4ed9b9b838ec52e56cdf,phm:c69c4c0d1e9f48de9723880443cd9747
dev:1617bc92d0024af188b2e3ec43626615,Dv3,0.01,1.0,4727,4632,4742,R3,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:25666381eedf432a8dc9544019496988,phm:cf6fa9af3eaa4f51b711522465548ebe
dev:1630b3f9934240529e9be8f736f461b3,Dv5,0.01,1.0,5436,5336,5446,R5,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:dfe24299a358485a804230dd403ca640,phm:deeff41c8cdf4dd2abaac647ea6050ce
dev:16362d9c27ff4e81ace29dea26ec6322,Dv15,0.01,1.0,4864,4764,4874,R15,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:994e1320312a489db67a1edbece3fce1,phm:fc34b355e8914529a13ad4bec41e489b
dev:163c24aa3d014faba73cb5f549f5d187,Dv15,0.01,1.0,4724,4624,4734,R15,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:a69083b6f7c94fc0bbefc74f14e3124d,phm:aa25d6a491f34799b08a573c26a4fa70
dev:163cc12c3a8f4c5d90492fa8cf95cfdc,Dv6,0.01,1.0,3680,3480,3700,R6,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:93846d46c09547bbb1d1be9c01fe0962,phm:dce6d408b90744b1b0f18e03add6d1cd
dev:163d85b07e4b41b088e56d582ec7abf6,Dv15,0.01,1.0,1555,1460,1565,R15,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:194d1d4a39a04c4b814330b22727aa03,phm:b01f5ae8f5d549419742d33ee0a41ac9
dev:164c4d3312fd4b7d9bc266519413f392,Dv1,0.01,1.0,4699,4604,4709,R1,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:0158e2df672644a5af5e918570b593ce,phm:309170a3f4c941049b46405c04ff790e
dev:165d5898ac3a44a8b86325106965a642,Dv2,0.01,1.0,133,48,138,R2,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:238d3edc2796480cada76f69fa168e08,phm:ce6c11f835a345d09bb1c5d83e8248d0
dev:1667c5f1f157433fa827a947a2e11c38,Dv8,0.01,1.0,4904,4804,4914,R8,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:94a7cab557b144ccbfa65ccda567b213,phm:b01df67a6eed4e6fb303944697ad680f
dev:1681d64f8dcc42bd97c1b35f7ec691b2,Dv12,0.01,1.0,2835,2740,2845,R12,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:54bd704f6a8a47299be75ae79946f48e,phm:534f8646c761482997d8cf8a768c99d5
dev:168e025715ed4d0ea20a4b0bd6b4827c,Dv11,0.01,1.0,4978,4888,4988,R11,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:0519a9972a7a4d179815c5dcb92a6d19,phm:b690afb866f049d4b66c4a0b83994d6d
dev:169de2ab84214791a8e67380780a2c46,Dv11,0.01,1.0,2820,2720,2830,R11,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:4aef611786bf4b889fc375ebc7f8279d,phm:1c079e51e0634c1b8446a3b76fd2da0d
dev:16ad1ff6c2d74f92b6c90fadbcbfcfde,Dv4,0.01,1.0,4928,4828,4938,R4,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:df314c9a6b3c4520888dbc4504021924,phm:1906028d035c455588a3fefc4139fd64
dev:16cf53a2569d4f519c03d8ba730299a9,Dv8,0.01,1.0,4343,4248,4353,R8,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:d8d6eee03b734a768b929a745c03b2b1,phm:80862ca6799c4199b448c87f5c638612
dev:16e3371cb5a74b86b5075b86b36aebb9,Dv8,0.01,1.0,4844,4744,4854,R8,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:78635f0f149149fda2401009ac0f5790,phm:762040c61c804a88aa024b9404699214
dev:16ef71d42c364346a18d769311187c2e,Dv11,0.01,1.0,6559,6464,6569,R11,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:d44c9337a35e4ac29687480525d303ed,phm:92a742c3fdb74690b7c83d5f34dd8507
dev:16f0e3532ef24ae4ae8efaf079be7b5f,Dv14,0.01,1.0,4596,4496,4606,R14,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:b655efe5b6d34f76874efd6cbaf3e090,phm:50d88c2354d34a9ba752518bc39df204
dev:16fe6679eb9445939a5a4b4f72e371a3,Dv11,0.01,1.0,4355,4260,4365,R11,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:120db96b7a1a45f281aadb6f15d3d003,phm:0038d1d3830b42d4ba84b3bac9900895
dev:171ddfac307a45e8b5e576a0eced2f87,Dv15,0.01,1.0,5899,5804,5909,R15,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:7040365ce61343c585050d4e367f6755,phm:ec2fa28173a640d8acc9b7e7ed7bb276
dev:1728815f9c50497ab35facab23750546,Dv5,0.01,1.0,4408,4308,4418,R5,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:134877ab9996402786c0fc0cf64de8bb,phm:3206fa55c31d4a22b6ddd27a5b05e5c1
dev:172c31aac8d0403cba48e47872e7124d,Dv12,0.01,1.0,6475,6380,6485,R12,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:53c4947dbc884f7ea34f9d3777176796,phm:a5242b2a36764098b230f4b607044a11
dev:1735a94e21cc414bb02cec24f6b952db,Dv3,0.01,1.0,5472,5372,5482,R3,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:1e6c8ec4a7f7422faa21636d8c65ed35,phm:ba26169a4c0a40bba3d3f6f537396a92
dev:17390a579be74e3a8e3138c59b33bb01,Dv10,0.01,1.0,0,5116,100,R10,"{""name"": ""norm"", ""params"": {""loc"": 336, ""scale"": 120}}",ma:2f236baf82224011a5e11264c9804661,phm:01903fccdcc6461abada2e351114a591
dev:173f26fc3ebc4259bdd3ffdc774cb424,Dv10,0.01,1.0,0,1780,100,R10,"{""name"": ""norm"", ""params"": {""loc"": 336, ""scale"": 120}}",ma:0aaecd55f7a3407296bfe5246fa0f775,phm:890d2b198113496780cbcc20ac11f8b2
dev:17463f64569c44898d581220825939ba,Dv14,0.01,1.0,415,320,420,R14,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:107b6540271545c8bfeab2da0049ea8f,phm:0be643fd38024a399d7dc3e62c2c3c8c
dev:175049f7d6064c71bc012bb21e284a11,Dv4,0.01,1.0,4196,4096,4206,R4,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:76075c427cd1451e8f6651d0afda68a8,phm:e243bf79a92646f69db3a39e60384432
dev:175da7db06494bd3ad66ec6c69b0e352,Dv2,0.01,1.0,5700,5600,5710,R2,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:69a5d440a1fc48ec9ef8dca7058d6e34,phm:4651b565355043a5aa2036274e80b74e
dev:1764b756ee854a1d9f1f2effd4098245,Dv6,0.01,1.0,2644,2464,2664,R6,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:847d3b9fd36c4a6c87c0709433f2a354,phm:054350e631064744bf38b057f196673b
dev:176982cebc2b43d9a3fe3e884ae381a2,Dv8,0.01,1.0,5282,5192,5292,R8,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:ee312b257f1e480e928bdd62faed23a0,phm:4573ed85fa084a9c84ca04a786c2135d
dev:176e5f8a3a5640d09db9573b065fd3c1,Dv12,0.01,1.0,2692,2592,2702,R12,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:335c761362b14f7581d6e0a02ff6218f,phm:05cd7f4341bd45c0969393806f1c0f74
dev:1771dadede0843c2984ff9d187fe3d04,Dv9,0.01,1.0,6040,5940,6045,R9,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:43ded7c71f79463d88d8db4f06cb0290,phm:5a1723e34215471f9ef5b6bb2c7a6a94
dev:177c1fd10bf34b83bb253147dd756c8f,Dv4,0.01,1.0,4343,4248,4353,R4,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:d8d6eee03b734a768b929a745c03b2b1,phm:80862ca6799c4199b448c87f5c638612
dev:17808d94ceb842efbc5b14897bd8050b,Dv9,0.01,1.0,420,320,425,R9,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:6a622d4d036d47babbdfd8e2533b2d32,phm:1b4e68e522884ec98866ca7a587c5164
dev:1787245cebb34dc5adc6215a4f683a96,Dv15,0.01,1.0,4595,4500,4610,R15,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:a8e95a6d115c46358912c5416a8b94b9,phm:4115f275454849b987dd7353ce69f40f
dev:17937e39dac142b8bd2dd6dd9d9c7166,Dv2,0.01,1.0,5844,5744,5854,R2,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:f492ece7665347a689115faa10310ce9,phm:9c5b767e1c90459bada41645a59c758e
dev:1796a5f533cc423583f9417019abe984,Dv15,0.01,1.0,6134,6044,6149,R15,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:bd25465533664b3b964829a70c5263fe,phm:0b43d11334d848d2accd507c81397681
dev:17971a5cd1974bfdb3ccfbd745e4266e,Dv7,0.01,1.0,740,640,750,R7,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:9850d13329e74c2cb57b0846eb0619e9,phm:2d211eeb84504c25a0be7bf67af1db2a
dev:17ae06a8fa344fa18dba4f5e5bd6758c,Dv5,0.01,1.0,4771,4676,4781,R5,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:b98eb5a03a8f49ef8ea48b0ff5528a58,phm:667e9e3071b146b588e496ffc1fc68b7
dev:17b762b01c9f4e3bab4b7d33edbb2702,Dv8,0.01,1.0,5776,5676,5786,R8,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:fc747cd5e8c44c0c8941b191d7a7fb10,phm:40ad5c0ba706432ab1916cca823baf3b
dev:17bbd712a0e2424fadb4154a04cc43d8,Dv7,0.01,1.0,134,44,144,R7,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:553aa31980784fae807345590eea6c2e,phm:a4872bf72e3946999373c354001e5dd4
dev:17c5015793ce4ab8b1e0be9ed787cda0,Dv5,0.01,1.0,1570,1480,1580,R5,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:0d3dbb6d679243e685787b27429b8e65,phm:cfc203d6e0fc4650aec554edd5a4eb42
dev:17c8d5b8b37545ba81ccefa4ab52d74a,Dv11,0.01,1.0,1598,1508,1613,R11,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:b15e706882b34feaad0ab793913dc675,phm:bcdceccbd8bc48708f7774c9c3889cd3
dev:17c94dec775f44a4a8340f01ba3dc679,Dv10,0.01,1.0,0,4132,105,R10,"{""name"": ""norm"", ""params"": {""loc"": 336, ""scale"": 120}}",ma:61d6766cb1474d5c86378a0e57dddf5e,phm:795ccd9a1ba446ada0b2f9d33e7d796c
dev:17d82daa0ba64f359d133218c639d0e5,Dv15,0.01,1.0,4155,4060,4165,R15,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:2e7fa01881654e57b8d6a00c32f41602,phm:8da364efcd9c49019032e9f2cd3136a9
dev:17e1597f5156410b978265eff42fac82,Dv14,0.01,1.0,2214,2124,2224,R14,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:98611b1ae9ed4888913f198b746ca77a,phm:0d530a7a354d40aa838d726412b5b2c2
dev:17e639d5e3dc4a989df1574e8828dce3,Dv9,0.01,1.0,3259,3164,3269,R9,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:4200737c4fcb4afdb8f43e2bf6822419,phm:4b9d1ebaffa44904ad5755a666293658
dev:17e9e4040a9f47b48ca43dd8360975ec,Dv9,0.01,1.0,5432,5332,5442,R9,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:834242ad03194f74ad70ec8dc735d2f8,phm:f9e0a4373d4945b58421ee9ddfe7845d
dev:17f1f4c90e4447f0b02f6a8896b7c4e1,Dv11,0.01,1.0,5611,5516,5626,R11,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:c431fbb247924881a5adf4de59af0a0e,phm:0c603801c3d14c6c8f935fabcaf42821
dev:17f2c06821ef426d8f4623e5b3f2bb77,Dv15,0.01,1.0,5536,5436,5546,R15,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:c5033fe79dd04045bfd11885d90c0cbf,phm:f51543ab62ed40d299ef4a76fbe3dc19
dev:17f8cf5045e24ed0a5e4912c4dfc7d38,Dv4,0.01,1.0,568,468,573,R4,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:118d0171d57548f0b267701306f0817f,phm:7cda3f283f194e86b7a2c441b848108f
dev:17ff95bb42714b02b22894d527417212,Dv13,0.01,1.0,2514,2424,2524,R13,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:15a250c96a8e481dac58bb739cf69159,phm:412b1c09b3604d96ac101e87bb61528d
dev:1809103f486c46309904393221554e4e,Dv6,0.01,1.0,1658,1468,1678,R6,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:ad1f8fcc1fdb437f8ea1eee78681f0ab,phm:684d2e94f94e41ec8ed2f045ba09bc6e
dev:180f2f7b09c940e69c43fb120b2f80ae,Dv15,0.01,1.0,4140,4040,4150,R15,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:40b82a99883b44849f948b7ec8b4fd9c,phm:da2350c498404fdb8b229e7baab20b48
dev:181098eba2144eaabf900b7e16889863,Dv13,0.01,1.0,1571,1476,1581,R13,"{""name"": ""norm"", ""params"": {""loc"": 8760, ""scale"": 240}}",ma:61b09967eb274908a87bdc8877019237,phm:850e1d12ee9d4fa2a8e73b72a217239d
